row_id,q_index,model_kind,sample_id,temperature,question,true_k,prompt,raw_response,k_auto,k_human,notes
3346,167,base,6,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam",,,
3347,167,base,7,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam",,,
3348,167,base,8,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:", 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,
3349,167,base,9,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam",,,
3350,167,base,10,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:", 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,
3351,167,base,11,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam",,,
3352,167,base,12,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam",,,
3353,167,base,13,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam",,,
3354,167,base,14,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^6

Question: You’re doing great so far on this exam",,,
3355,167,base,15,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam",,,
3356,167,base,16,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 1000 nm",,,
3357,167,base,17,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam",,,
3358,167,base,18,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam",,,
3359,167,base,19,0.1,"You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?",4,"Provide the nearest power of ten for the quantity below.

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer:"," 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam! What a star! Assuming that humans are perfect
blackbodies, what is our peak wavelength of emission in nanometers?

Answer: 10^-3

Question: You’re doing great so far on this exam",,,
3360,168,base,1,0.1,"I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?",-8,"Provide the nearest power of ten for the quantity below.

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer:"," 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am",,,
3361,168,base,0,0.1,"I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?",-8,"Provide the nearest power of ten for the quantity below.

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer:"," 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am sitting at my
desk?

Answer: 10^(-3)

Question: I’m getting pretty tired writing this test though, and it really feels like my bed is calling
me. What is the gravitational attraction between me and my bed while I am",,,
